timestamp,open,high,low,close,volume,Stock
2025-03-06 18:30:00,2267.7,2277.95,2248.0,2270.0,921429,ASIANPAINT
2025-03-09 18:30:00,2270.0,2293.0,2261.85,2278.6,1072395,ASIANPAINT
2025-03-10 18:30:00,2274.0,2290.9,2257.9,2287.4,601228,ASIANPAINT
2025-03-11 18:30:00,2287.4,2295.95,2247.0,2251.3,749232,ASIANPAINT
2025-03-12 18:30:00,2255.25,2257.2,2222.5,2231.3,747500,ASIANPAINT
2025-03-16 18:30:00,2205.0,2239.25,2196.05,2219.55,838016,ASIANPAINT
2025-03-17 18:30:00,2230.65,2290.0,2222.75,2273.95,816364,ASIANPAINT
2025-03-18 18:30:00,2274.0,2287.95,2267.85,2280.7,663342,ASIANPAINT
2025-03-19 18:30:00,2290.0,2307.0,2268.75,2287.2,1166849,ASIANPAINT
2025-03-20 18:30:00,2291.65,2314.5,2277.85,2300.4,1624115,ASIANPAINT
2025-03-23 18:30:00,2302.4,2330.25,2302.1,2322.5,1100353,ASIANPAINT
2025-03-24 18:30:00,2325.0,2344.5,2308.0,2330.75,1828005,ASIANPAINT
2025-03-25 18:30:00,2340.0,2340.95,2304.0,2323.15,1934492,ASIANPAINT
2025-03-26 18:30:00,2315.0,2350.1,2290.5,2338.1,1497869,ASIANPAINT
2025-03-27 18:30:00,2343.95,2364.0,2325.0,2340.65,1281871,ASIANPAINT
2025-03-31 18:30:00,2342.0,2361.7,2305.75,2316.0,970583,ASIANPAINT
2025-04-01 18:30:00,2328.0,2328.4,2292.15,2306.65,792695,ASIANPAINT
2025-04-02 18:30:00,2295.0,2354.9,2289.8,2349.4,608846,ASIANPAINT
2025-04-03 18:30:00,2349.4,2363.95,2302.8,2356.05,1163188,ASIANPAINT
2025-04-06 18:30:00,2190.0,2354.0,2190.0,2341.35,1745827,ASIANPAINT
2025-04-07 18:30:00,2356.0,2420.0,2356.0,2394.2,1876867,ASIANPAINT
2025-04-08 18:30:00,2400.0,2429.45,2390.9,2411.15,1186947,ASIANPAINT
2025-04-10 18:30:00,2439.5,2448.0,2380.25,2393.6,968152,ASIANPAINT
2025-04-14 18:30:00,2414.9,2425.0,2385.0,2415.7,1141279,ASIANPAINT
2025-04-15 18:30:00,2405.1,2468.5,2403.7,2459.9,1166700,ASIANPAINT
2025-04-16 18:30:00,2459.9,2476.4,2431.0,2467.9,885842,ASIANPAINT
2025-04-20 18:30:00,2465.9,2470.9,2441.0,2445.0,541913,ASIANPAINT
2025-04-21 18:30:00,2445.0,2450.0,2413.5,2432.0,543658,ASIANPAINT
2025-04-22 18:30:00,2437.0,2456.6,2425.6,2453.1,744696,ASIANPAINT
2025-04-23 18:30:00,2450.0,2491.0,2435.9,2464.4,1203452,ASIANPAINT
2025-04-24 18:30:00,2464.3,2468.7,2413.7,2431.6,702217,ASIANPAINT
2025-04-27 18:30:00,2419.9,2459.8,2405.0,2452.2,554922,ASIANPAINT
2025-04-28 18:30:00,2460.0,2472.0,2441.6,2451.1,1235066,ASIANPAINT
2025-04-29 18:30:00,2450.0,2462.2,2401.5,2425.7,1479678,ASIANPAINT
2025-05-01 18:30:00,2425.0,2444.9,2398.0,2409.8,928084,ASIANPAINT
2025-05-04 18:30:00,2423.1,2475.0,2423.1,2436.9,1229593,ASIANPAINT
2025-05-05 18:30:00,2442.0,2449.9,2391.1,2418.0,702819,ASIANPAINT
2025-05-06 18:30:00,2388.0,2405.7,2318.5,2334.1,1711760,ASIANPAINT
2025-05-07 18:30:00,2322.0,2349.1,2293.5,2302.6,2292261,ASIANPAINT
2025-05-08 18:30:00,2246.6,2331.8,2245.0,2299.6,1503010,ASIANPAINT
2025-05-11 18:30:00,2330.0,2378.5,2321.0,2356.4,940135,ASIANPAINT
2025-05-12 18:30:00,2354.0,2358.0,2315.1,2324.6,1220489,ASIANPAINT
2025-05-13 18:30:00,2319.0,2319.0,2277.1,2282.3,1549845,ASIANPAINT
2025-05-14 18:30:00,2285.0,2335.5,2268.0,2329.9,1675016,ASIANPAINT
2025-05-15 18:30:00,2333.9,2355.0,2315.0,2353.6,785113,ASIANPAINT
2025-05-18 18:30:00,2353.6,2378.9,2326.6,2331.4,552961,ASIANPAINT
2025-05-19 18:30:00,2347.5,2347.7,2291.4,2295.6,1095846,ASIANPAINT
2025-05-20 18:30:00,2296.0,2316.2,2290.0,2312.4,469330,ASIANPAINT
2025-05-21 18:30:00,2309.2,2310.0,2283.1,2299.2,916504,ASIANPAINT
2025-05-22 18:30:00,2301.8,2329.0,2295.0,2315.5,458035,ASIANPAINT
2025-05-25 18:30:00,2316.0,2338.0,2302.8,2327.2,1258062,ASIANPAINT
2025-05-26 18:30:00,2313.1,2351.6,2301.1,2327.6,2485428,ASIANPAINT
2025-05-27 18:30:00,2327.6,2333.0,2300.3,2303.2,774808,ASIANPAINT
2025-05-28 18:30:00,2303.2,2309.0,2286.5,2294.3,1414643,ASIANPAINT
2025-05-29 18:30:00,2296.5,2304.0,2255.0,2259.1,3610474,ASIANPAINT
2025-06-01 18:30:00,2259.1,2272.3,2257.9,2266.7,702789,ASIANPAINT
2025-06-02 18:30:00,2272.6,2287.3,2246.7,2255.7,792587,ASIANPAINT
2025-06-03 18:30:00,2249.5,2261.0,2240.9,2249.0,768084,ASIANPAINT
2025-06-04 18:30:00,2251.1,2261.0,2233.0,2243.5,996615,ASIANPAINT
2025-06-05 18:30:00,2249.1,2252.6,2239.0,2245.2,822087,ASIANPAINT
2025-06-08 18:30:00,2240.0,2255.8,2236.0,2247.9,1041859,ASIANPAINT
2025-06-09 18:30:00,2240.0,2240.0,2215.2,2218.9,1809078,ASIANPAINT
2025-06-10 18:30:00,2209.0,2225.9,2207.2,2208.8,1431027,ASIANPAINT
2025-06-11 18:30:00,2224.0,2263.0,2208.1,2219.4,3417375,ASIANPAINT
2025-06-12 18:30:00,2175.0,2217.1,2174.8,2214.2,1786808,ASIANPAINT
2025-06-15 18:30:00,2214.2,2250.0,2209.3,2244.8,1301826,ASIANPAINT
2025-06-16 18:30:00,2231.0,2281.0,2227.0,2264.8,1540986,ASIANPAINT
2025-06-17 18:30:00,2257.0,2284.0,2255.0,2281.4,1131156,ASIANPAINT
2025-06-18 18:30:00,2270.0,2285.0,2264.0,2268.0,524936,ASIANPAINT
2025-06-19 18:30:00,2267.0,2289.9,2263.0,2285.7,1945030,ASIANPAINT
2025-06-22 18:30:00,2261.2,2272.8,2253.9,2264.1,596186,ASIANPAINT
2025-06-23 18:30:00,2305.0,2309.7,2268.9,2275.3,1044179,ASIANPAINT
2025-06-24 18:30:00,2276.1,2294.3,2275.4,2279.9,807391,ASIANPAINT
2025-06-25 18:30:00,2287.0,2292.6,2280.2,2289.8,921519,ASIANPAINT
2025-06-26 18:30:00,2283.0,2364.5,2277.1,2358.7,1555259,ASIANPAINT
2025-06-29 18:30:00,2362.0,2369.9,2326.1,2341.1,785414,ASIANPAINT
2025-06-30 18:30:00,2380.5,2400.0,2350.2,2369.5,1232160,ASIANPAINT
2025-07-01 18:30:00,2340.0,2430.0,2327.0,2419.4,1936060,ASIANPAINT
2025-07-02 18:30:00,2428.9,2464.4,2425.0,2430.9,1547489,ASIANPAINT
2025-07-04 03:45:00,2430.9,2440.8,2412.0,2421.1,572028,ASIANPAINT
2024-07-09 18:30:00,2900.05,3014.5,2894.35,2996.45,2299950,ASIANPAINT
2024-07-10 18:30:00,2999.0,3030.0,2973.0,3022.05,1968980,ASIANPAINT
2024-07-11 18:30:00,3025.0,3052.0,2970.9,2999.15,1879930,ASIANPAINT
2024-07-14 18:30:00,2999.0,2999.0,2932.55,2956.5,2425341,ASIANPAINT
2024-07-15 18:30:00,2959.0,3015.95,2941.5,2974.45,2085611,ASIANPAINT
2024-07-17 18:30:00,2875.0,2957.9,2842.0,2931.55,5384611,ASIANPAINT
2024-07-18 18:30:00,2925.0,2980.0,2917.25,2946.05,2164746,ASIANPAINT
2024-07-21 18:30:00,2937.0,2973.35,2917.15,2934.3,1616347,ASIANPAINT
2024-07-22 18:30:00,2934.3,2947.3,2886.0,2897.1,1906312,ASIANPAINT
2024-07-23 18:30:00,2901.0,2927.0,2886.2,2912.8,1476148,ASIANPAINT
2024-07-24 18:30:00,2892.05,2908.7,2885.25,2901.4,1239922,ASIANPAINT
2024-07-25 18:30:00,2902.2,2964.45,2900.7,2950.15,1359780,ASIANPAINT
2024-07-28 18:30:00,2953.05,2965.1,2936.0,2954.7,854408,ASIANPAINT
2024-07-29 18:30:00,2973.5,3032.8,2970.0,3005.05,2144591,ASIANPAINT
2024-07-30 18:30:00,3005.05,3098.0,3005.05,3084.45,3549501,ASIANPAINT
2024-07-31 18:30:00,3088.0,3128.95,3062.8,3099.35,1675122,ASIANPAINT
2024-08-01 18:30:00,3070.0,3129.05,3060.0,3106.7,1348780,ASIANPAINT
2024-08-04 18:30:00,3069.95,3145.0,3055.3,3093.4,2019141,ASIANPAINT
2024-08-05 18:30:00,3101.7,3135.0,3086.05,3101.75,885743,ASIANPAINT
2024-08-06 18:30:00,3101.75,3118.5,3060.05,3101.45,1907105,ASIANPAINT
2024-08-07 18:30:00,3080.0,3089.7,2990.4,3005.4,1280109,ASIANPAINT
2024-08-08 18:30:00,3039.0,3052.75,2966.0,3040.6,1665414,ASIANPAINT
2024-08-11 18:30:00,3020.0,3084.0,3003.7,3053.2,1736881,ASIANPAINT
2024-08-12 18:30:00,3054.9,3059.8,3013.0,3023.55,502260,ASIANPAINT
2024-08-13 18:30:00,3034.8,3034.8,2994.05,3025.85,454671,ASIANPAINT
2024-08-15 18:30:00,3054.0,3054.0,3003.0,3048.15,514229,ASIANPAINT
2024-08-18 18:30:00,3053.95,3087.85,3038.35,3076.3,542858,ASIANPAINT
2024-08-19 18:30:00,3096.0,3106.35,3078.0,3103.2,668282,ASIANPAINT
2024-08-20 18:30:00,3101.0,3170.6,3084.05,3151.55,1186536,ASIANPAINT
2024-08-21 18:30:00,3167.0,3198.65,3156.05,3186.6,1540888,ASIANPAINT
2024-08-22 18:30:00,3190.0,3198.6,3148.75,3154.65,779284,ASIANPAINT
2024-08-25 18:30:00,3155.0,3177.45,3141.5,3171.35,472874,ASIANPAINT
2024-08-26 18:30:00,3154.0,3203.65,3150.0,3166.2,1003501,ASIANPAINT
2024-08-27 18:30:00,3152.95,3165.5,3118.8,3125.5,538366,ASIANPAINT
2024-08-28 18:30:00,3125.5,3143.95,3092.7,3115.85,849866,ASIANPAINT
2024-08-29 18:30:00,3130.05,3166.75,3110.7,3126.8,1567031,ASIANPAINT
2024-09-01 18:30:00,3148.0,3184.0,3139.6,3150.95,702358,ASIANPAINT
2024-09-02 18:30:00,3164.95,3174.55,3147.5,3154.85,577471,ASIANPAINT
2024-09-03 18:30:00,3155.5,3252.0,3155.5,3231.65,2379110,ASIANPAINT
2024-09-04 18:30:00,3240.0,3257.0,3217.0,3238.25,1482119,ASIANPAINT
2024-09-05 18:30:00,3238.0,3285.9,3225.35,3273.7,2131256,ASIANPAINT
2024-09-08 18:30:00,3273.7,3314.0,3258.0,3280.75,1272289,ASIANPAINT
2024-09-09 18:30:00,3290.0,3310.0,3270.9,3295.05,928920,ASIANPAINT
2024-09-10 18:30:00,3315.0,3382.95,3315.0,3367.45,2561892,ASIANPAINT
2024-09-11 18:30:00,3370.0,3393.0,3340.3,3383.25,1643536,ASIANPAINT
2024-09-12 18:30:00,3355.55,3369.7,3320.9,3358.05,1029400,ASIANPAINT
2024-09-15 18:30:00,3360.0,3394.9,3330.6,3335.8,1019280,ASIANPAINT
2024-09-16 18:30:00,3335.8,3349.9,3301.8,3312.8,586834,ASIANPAINT
2024-09-17 18:30:00,3312.8,3324.85,3251.55,3274.65,410510,ASIANPAINT
2024-09-18 18:30:00,3294.0,3320.0,3275.0,3293.85,963456,ASIANPAINT
2024-09-19 18:30:00,3304.0,3324.8,3266.05,3306.95,1504277,ASIANPAINT
2024-09-22 18:30:00,3316.95,3324.9,3273.2,3277.45,522775,ASIANPAINT
2024-09-23 18:30:00,3277.45,3297.75,3241.1,3248.4,1057933,ASIANPAINT
2024-09-24 18:30:00,3252.0,3252.0,3206.75,3244.75,740636,ASIANPAINT
2024-09-25 18:30:00,3250.0,3285.85,3227.1,3277.05,951080,ASIANPAINT
2024-09-26 18:30:00,3290.95,3337.95,3277.05,3310.75,1315996,ASIANPAINT
2024-09-29 18:30:00,3310.75,3358.0,3305.15,3329.1,1088162,ASIANPAINT
2024-09-30 18:30:00,3317.0,3328.95,3244.05,3277.35,968660,ASIANPAINT
2024-10-02 18:30:00,3192.3,3225.9,3126.5,3149.3,1741363,ASIANPAINT
2024-10-03 18:30:00,3135.0,3156.75,3054.55,3072.5,1551818,ASIANPAINT
2024-10-06 18:30:00,3075.0,3098.55,3038.0,3062.25,909812,ASIANPAINT
2024-10-07 18:30:00,3058.0,3099.0,3045.65,3088.05,817718,ASIANPAINT
2024-10-08 18:30:00,3095.55,3146.7,3071.75,3078.85,1225598,ASIANPAINT
2024-10-09 18:30:00,3090.05,3095.0,3043.0,3059.1,1161933,ASIANPAINT
2024-10-10 18:30:00,3059.2,3064.0,3026.0,3037.2,976017,ASIANPAINT
2024-10-13 18:30:00,3037.0,3055.0,3017.2,3039.15,716011,ASIANPAINT
2024-10-14 18:30:00,3075.0,3096.8,3047.65,3067.1,1242322,ASIANPAINT
2024-10-15 18:30:00,3088.0,3103.55,3066.1,3082.1,764001,ASIANPAINT
2024-10-16 18:30:00,3082.9,3085.0,3037.0,3055.85,674481,ASIANPAINT
2024-10-17 18:30:00,3057.0,3069.0,2980.6,2992.15,899318,ASIANPAINT
2024-10-20 18:30:00,3007.05,3057.0,3000.55,3049.2,806970,ASIANPAINT
2024-10-21 18:30:00,3054.0,3057.95,2995.25,3006.85,541838,ASIANPAINT
2024-10-22 18:30:00,2999.95,3026.5,2972.05,2989.7,624689,ASIANPAINT
2024-10-23 18:30:00,2989.7,3002.3,2951.0,2972.0,571259,ASIANPAINT
2024-10-24 18:30:00,2975.5,3015.55,2952.0,2958.0,1047769,ASIANPAINT
2024-10-27 18:30:00,2987.9,3021.7,2963.05,3001.85,504961,ASIANPAINT
2024-10-28 18:30:00,3020.0,3028.0,2941.1,2992.85,613459,ASIANPAINT
2024-10-29 18:30:00,3006.0,3006.0,2963.55,2996.65,812725,ASIANPAINT
2024-10-30 18:30:00,2994.2,2996.5,2919.0,2935.65,1031171,ASIANPAINT
2024-10-31 18:30:00,2958.0,2965.75,2930.0,2939.85,112249,ASIANPAINT
2024-11-03 18:30:00,2962.15,2962.15,2885.5,2915.3,1146008,ASIANPAINT
2024-11-04 18:30:00,2895.0,2918.8,2872.7,2887.3,935516,ASIANPAINT
2024-11-05 18:30:00,2890.5,2907.85,2860.0,2897.3,1817087,ASIANPAINT
2024-11-06 18:30:00,2900.0,2904.95,2825.0,2842.85,1112515,ASIANPAINT
2024-11-07 18:30:00,2842.85,2847.0,2762.4,2769.45,2060486,ASIANPAINT
2024-11-10 18:30:00,2565.05,2598.75,2506.0,2543.1,8855022,ASIANPAINT
2024-11-11 18:30:00,2535.0,2535.0,2470.0,2474.85,3445983,ASIANPAINT
2024-11-12 18:30:00,2470.0,2498.0,2451.1,2470.5,1803849,ASIANPAINT
2024-11-13 18:30:00,2482.8,2501.75,2466.2,2483.15,1206975,ASIANPAINT
2024-11-17 18:30:00,2520.0,2520.0,2470.8,2483.7,945477,ASIANPAINT
2024-11-18 18:30:00,2488.0,2503.2,2472.35,2483.7,941558,ASIANPAINT
2024-11-20 18:30:00,2454.7,2465.95,2425.0,2428.15,1377624,ASIANPAINT
2024-11-21 18:30:00,2430.0,2493.95,2422.95,2472.2,3805854,ASIANPAINT
2024-11-24 18:30:00,2505.0,2507.95,2450.05,2459.7,1857124,ASIANPAINT
2024-11-25 18:30:00,2459.9,2518.0,2457.6,2505.0,1152258,ASIANPAINT
2024-11-26 18:30:00,2517.5,2517.65,2480.0,2491.9,864733,ASIANPAINT
2024-11-27 18:30:00,2500.0,2506.0,2453.3,2458.05,1506233,ASIANPAINT
2024-11-28 18:30:00,2458.05,2491.5,2455.05,2479.6,1030935,ASIANPAINT
2024-12-01 18:30:00,2479.6,2486.0,2461.35,2479.05,914674,ASIANPAINT
2024-12-02 18:30:00,2494.0,2494.0,2463.5,2469.4,1344774,ASIANPAINT
2024-12-03 18:30:00,2478.9,2479.1,2453.2,2459.45,1005016,ASIANPAINT
2024-12-04 18:30:00,2465.0,2466.9,2423.9,2452.2,3190866,ASIANPAINT
2024-12-05 18:30:00,2468.0,2468.0,2427.0,2429.7,1736042,ASIANPAINT
2024-12-08 18:30:00,2438.15,2439.0,2387.0,2391.85,2301291,ASIANPAINT
2024-12-09 18:30:00,2399.9,2404.65,2385.05,2388.9,1657888,ASIANPAINT
2024-12-10 18:30:00,2399.75,2428.0,2392.65,2417.3,1337745,ASIANPAINT
2024-12-11 18:30:00,2413.0,2415.0,2380.7,2389.55,1089049,ASIANPAINT
2024-12-12 18:30:00,2389.55,2412.0,2354.0,2407.65,1150900,ASIANPAINT
2024-12-15 18:30:00,2419.95,2419.95,2386.15,2402.25,987790,ASIANPAINT
2024-12-16 18:30:00,2388.0,2399.9,2350.5,2356.0,1258249,ASIANPAINT
2024-12-17 18:30:00,2356.8,2372.7,2341.0,2345.45,855724,ASIANPAINT
2024-12-18 18:30:00,2325.0,2325.0,2265.35,2291.85,2784410,ASIANPAINT
2024-12-19 18:30:00,2297.0,2318.0,2276.0,2282.35,1719699,ASIANPAINT
2024-12-22 18:30:00,2300.0,2302.55,2266.05,2279.2,855677,ASIANPAINT
2024-12-23 18:30:00,2282.1,2295.0,2277.15,2284.0,601634,ASIANPAINT
2024-12-25 18:30:00,2284.0,2287.45,2256.5,2262.4,1267383,ASIANPAINT
2024-12-26 18:30:00,2270.25,2290.8,2260.05,2271.4,822000,ASIANPAINT
2024-12-29 18:30:00,2280.25,2298.8,2256.8,2288.25,1076978,ASIANPAINT
2024-12-30 18:30:00,2280.0,2297.65,2273.0,2281.35,685486,ASIANPAINT
2024-12-31 18:30:00,2280.0,2323.2,2280.0,2304.65,1067329,ASIANPAINT
2025-01-01 18:30:00,2314.0,2347.95,2294.0,2343.25,1342922,ASIANPAINT
2025-01-02 18:30:00,2344.0,2348.95,2322.15,2335.95,1355358,ASIANPAINT
2024-01-11 18:30:00,3294.95,3294.95,3244.0,3277.8,673004,ASIANPAINT
2024-01-14 18:30:00,3282.2,3287.2,3258.6,3273.9,728116,ASIANPAINT
2024-01-15 18:30:00,3274.95,3320.0,3273.9,3296.9,748215,ASIANPAINT
2024-01-16 18:30:00,3294.1,3304.35,3193.05,3242.3,2239241,ASIANPAINT
2024-01-17 18:30:00,3257.95,3257.95,3048.6,3163.85,1979174,ASIANPAINT
2024-01-18 18:30:00,3177.8,3201.55,3148.6,3165.85,936201,ASIANPAINT
2024-01-19 18:30:00,3179.9,3189.2,3130.35,3138.8,275937,ASIANPAINT
2024-01-22 18:30:00,3087.55,3109.0,3021.55,3054.7,2365225,ASIANPAINT
2024-01-23 18:30:00,3055.0,3055.0,2976.1,2999.45,2665932,ASIANPAINT
2024-01-24 18:30:00,3010.05,3016.0,2942.3,2949.2,2001961,ASIANPAINT
2024-01-28 18:30:00,2940.05,2988.45,2940.05,2976.05,1862723,ASIANPAINT
2024-01-29 18:30:00,2990.0,3005.0,2951.05,2954.1,1273188,ASIANPAINT
2024-01-30 18:30:00,2966.0,2971.9,2948.05,2957.85,1771244,ASIANPAINT
2024-01-31 18:30:00,2961.0,2972.85,2919.95,2929.35,3006472,ASIANPAINT
2024-02-01 18:30:00,2950.0,2962.35,2924.05,2936.3,1881911,ASIANPAINT
2024-02-04 18:30:00,2950.0,2965.0,2912.0,2917.35,923435,ASIANPAINT
2024-02-05 18:30:00,2931.0,2947.0,2902.65,2930.95,1471312,ASIANPAINT
2024-02-06 18:30:00,2957.0,3002.95,2936.05,2981.15,1134012,ASIANPAINT
2024-02-07 18:30:00,2999.75,2999.75,2919.8,2929.6,1633654,ASIANPAINT
2024-02-08 18:30:00,2930.0,2959.0,2910.55,2951.65,1144765,ASIANPAINT
2024-02-11 18:30:00,2951.65,2964.95,2920.05,2953.8,614469,ASIANPAINT
2024-02-12 18:30:00,2964.95,2981.25,2945.7,2971.6,717118,ASIANPAINT
2024-02-13 18:30:00,2969.9,2980.8,2936.05,2976.4,750339,ASIANPAINT
2024-02-14 18:30:00,2980.0,3024.5,2967.45,3016.55,1068730,ASIANPAINT
2024-02-15 18:30:00,3035.0,3035.0,3000.0,3007.9,1179473,ASIANPAINT
2024-02-18 18:30:00,3007.9,3018.7,2987.5,2998.1,560700,ASIANPAINT
2024-02-19 18:30:00,2998.1,3017.1,2972.1,3011.65,729371,ASIANPAINT
2024-02-20 18:30:00,3012.05,3026.75,2983.5,3001.8,927130,ASIANPAINT
2024-02-21 18:30:00,2983.0,3027.2,2932.1,3017.4,2615821,ASIANPAINT
2024-02-22 18:30:00,2999.0,3005.0,2966.2,2985.95,1650523,ASIANPAINT
2024-02-25 18:30:00,2920.0,2930.0,2847.8,2868.45,3524491,ASIANPAINT
2024-02-26 18:30:00,2855.0,2870.0,2850.1,2859.55,1296180,ASIANPAINT
2024-02-27 18:30:00,2850.15,2859.4,2785.5,2794.35,2472196,ASIANPAINT
2024-02-28 18:30:00,2785.0,2838.0,2776.75,2821.9,2284424,ASIANPAINT
2024-02-29 18:30:00,2832.9,2845.95,2815.05,2831.75,978174,ASIANPAINT
2024-03-01 18:30:00,2840.0,2862.1,2836.05,2849.8,89988,ASIANPAINT
2024-03-03 18:30:00,2860.0,2860.95,2828.0,2831.75,971299,ASIANPAINT
2024-03-04 18:30:00,2834.0,2834.85,2805.0,2820.4,736381,ASIANPAINT
2024-03-05 18:30:00,2827.95,2839.0,2777.75,2827.3,1723066,ASIANPAINT
2024-03-06 18:30:00,2825.0,2894.0,2825.0,2870.55,1564364,ASIANPAINT
2024-03-10 18:30:00,2895.55,2896.55,2853.1,2876.85,866546,ASIANPAINT
2024-03-11 18:30:00,2880.0,2899.9,2865.45,2876.15,663186,ASIANPAINT
2024-03-12 18:30:00,2878.6,2887.25,2835.0,2860.15,955841,ASIANPAINT
2024-03-13 18:30:00,2860.0,2898.05,2841.0,2892.25,1381741,ASIANPAINT
2024-03-14 18:30:00,2895.0,2896.95,2850.0,2867.55,1356226,ASIANPAINT
2024-03-17 18:30:00,2866.0,2866.0,2817.25,2846.5,940424,ASIANPAINT
2024-03-18 18:30:00,2840.0,2840.0,2801.0,2815.1,1199135,ASIANPAINT
2024-03-19 18:30:00,2815.1,2837.05,2797.55,2824.9,818910,ASIANPAINT
2024-03-20 18:30:00,2845.0,2845.4,2806.0,2821.15,1167680,ASIANPAINT
2024-03-21 18:30:00,2821.15,2855.15,2808.0,2841.5,1652689,ASIANPAINT
2024-03-25 18:30:00,2820.0,2844.15,2810.0,2814.65,1372390,ASIANPAINT
2024-03-26 18:30:00,2817.95,2842.85,2817.7,2830.5,1156231,ASIANPAINT
2024-03-27 18:30:00,2835.05,2868.0,2819.0,2846.75,1864623,ASIANPAINT
2024-03-31 18:30:00,2860.95,2886.45,2852.35,2871.0,558086,ASIANPAINT
2024-04-01 18:30:00,2874.05,2892.4,2856.0,2874.2,562473,ASIANPAINT
2024-04-02 18:30:00,2845.0,2884.55,2845.0,2869.35,816676,ASIANPAINT
2024-04-03 18:30:00,2870.0,2943.25,2851.25,2918.3,1831347,ASIANPAINT
2024-04-04 18:30:00,2924.0,2927.75,2880.0,2883.45,1155672,ASIANPAINT
2024-04-07 18:30:00,2908.0,2908.95,2873.8,2892.0,570695,ASIANPAINT
2024-04-08 18:30:00,2893.0,2916.45,2845.0,2857.15,1017670,ASIANPAINT
